相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
0.036407,0.0000,0.027557,0.0000,0.013626,0.0000,0.013824,6.3120E-4
0.037018,0.0000,0.027252,0.0000,0.013123,0.0000,0.013824,6.5092E-4
0.038239,0.0000,0.026947,0.0000,0.013824,0.0000,0.014130,6.7065E-4
0.037628,0.0000,0.026855,0.0000,0.014648,0.0000,0.014542,6.9037E-4
0.037430,0.0000,0.026947,0.0000,0.013824,0.0000,0.014130,7.1010E-4
0.036316,0.0000,0.026855,0.0000,0.012909,0.0000,0.013824,7.1010E-4
0.038040,0.0000,0.026642,0.0000,0.014542,0.0000,0.013824,7.2982E-4
0.037430,0.0000,0.026550,0.0000,0.014328,0.0000,0.014038,7.2982E-4
0.037842,0.0000,0.026337,0.0000,0.014038,0.0000,0.014236,7.2982E-4
0.037231,0.0000,0.027969,0.0000,0.013321,0.0000,0.014847,7.2982E-4
0.037735,0.0000,0.026855,0.0000,0.014328,0.0000,0.013931,7.2982E-4
0.038239,0.0000,0.026855,0.0000,0.014435,0.0000,0.014038,7.2982E-4
0.037125,0.0000,0.027466,0.0000,0.013428,0.0000,0.013428,7.2982E-4
0.037842,0.0000,0.027557,0.0000,0.014328,0.0000,0.013428,7.2982E-4
0.038345,0.0000,0.027054,0.0000,0.014542,0.0000,0.013626,7.4955E-4
0.038239,0.0000,0.025620,0.0000,0.014954,0.0000,0.013123,7.6927E-4
0.038956,0.0000,0.027145,0.0000,0.014542,0.0000,0.014328,8.0872E-4
0.036713,0.0000,0.027054,0.0000,0.014038,0.0000,0.013016,8.4817E-4
0.037933,0.0000,0.027466,0.0000,0.014130,0.0000,0.013733,8.6790E-4
0.038452,0.0000,0.026337,0.0000,0.014648,0.0000,0.014236,8.6790E-4
0.037323,0.0000,0.026337,0.0000,0.013519,0.0000,0.014542,8.8762E-4
0.037430,0.0000,0.027664,0.0000,0.014038,0.0000,0.014038,9.0735E-4
0.038040,0.0000,0.027664,0.0000,0.014038,0.0000,0.013321,9.2707E-4
0.038651,0.0000,0.026749,0.0000,0.013931,0.0000,0.013519,9.2707E-4
0.036514,0.0000,0.027466,0.0000,0.014954,0.0000,0.014328,9.4680E-4
0.037735,0.0000,0.027557,0.0000,0.014435,0.0000,0.014847,9.6652E-4
0.038452,0.0000,0.027863,0.0000,0.014435,0.0000,0.013428,9.8625E-4
0.038651,0.0000,0.027252,0.0000,0.015457,0.0000,0.014435,0.0010060
0.037125,0.0000,0.026031,0.0000,0.014435,0.0000,0.013931,0.0010257
0.038345,0.0000,0.026947,0.0000,0.013626,0.0000,0.014847,0.0010257
0.038452,0.0000,0.027664,0.0000,0.014435,0.0000,0.014038,0.0010454
0.038956,0.0000,0.027252,0.0000,0.014847,0.0000,0.014740,0.0010651
0.037323,0.0000,0.026245,0.0000,0.014328,0.0000,0.014648,0.0010849
0.037933,0.0000,0.028671,0.0000,0.014847,0.0000,0.014435,0.0011046
0.037628,0.0000,0.026550,0.0000,0.014236,0.0000,0.013733,0.0011243
0.038040,0.0000,0.027359,0.0000,0.014038,0.0000,0.014847,0.0011243
0.038040,0.0000,0.026550,0.0000,0.014130,0.0000,0.015259,0.0011440
0.037430,0.0000,0.027863,0.0000,0.013626,0.0000,0.014435,0.0011638
0.037842,0.0000,0.027145,0.0000,0.014740,0.0000,0.014236,0.0011638
0.038147,0.0000,0.026947,0.0000,0.014542,0.0000,0.014648,0.0011638
0.038849,0.0000,0.026947,0.0000,0.013931,0.0000,0.014954,0.0011835
0.037430,0.0000,0.027252,0.0000,0.014435,0.0000,0.014740,0.0012032
0.037231,0.0000,0.026855,0.0000,0.013733,1.9725E-5,0.013931,0.0012229
0.038956,0.0000,0.026749,0.0000,0.014648,1.9725E-5,0.014435,0.0012624
0.037537,0.0000,0.027359,0.0000,0.013626,1.9725E-5,0.015045,0.0012821
0.036621,0.0000,0.028992,0.0000,0.014038,1.9725E-5,0.014038,0.0013018
0.038345,0.0000,0.027252,0.0000,0.013519,1.9725E-5,0.014648,0.0013216
0.038345,0.0000,0.026749,0.0000,0.014038,1.9725E-5,0.014328,0.0013413
0.038849,0.0000,0.026947,0.0000,0.013931,1.9725E-5,0.013824,0.0013610
0.037018,0.0000,0.027466,0.0000,0.014542,1.9725E-5,0.013733,0.0013807
0.038452,0.0000,0.026642,0.0000,0.014648,3.9450E-5,0.014328,0.0014005
0.039062,0.0000,0.026245,0.0000,0.014954,5.9175E-5,0.014954,0.0014005
0.037231,0.0000,0.027252,0.0000,0.014130,7.8900E-5,0.014847,0.0014005
0.037537,0.0000,0.028076,0.0000,0.014542,9.8625E-5,0.014648,0.0014005
0.038147,0.0000,0.027252,0.0000,0.014328,1.1835E-4,0.013321,0.0014005
0.038452,0.0000,0.026031,0.0000,0.014648,1.3808E-4,0.014740,0.0014005
0.037125,0.0000,0.026749,0.0000,0.014542,1.3808E-4,0.014954,0.0014005
0.036926,0.0000,0.027252,0.0000,0.012909,1.5780E-4,0.013428,0.0014005
0.037430,0.0000,0.029694,0.0000,0.014542,1.7753E-4,0.013733,0.0014005
0.038651,0.0000,0.026550,0.0000,0.014236,2.1697E-4,0.015045,0.0014005
0.037231,0.0000,0.027054,0.0000,0.014648,2.3670E-4,0.013733,0.0014005
0.036819,0.0000,0.027252,0.0000,0.013214,2.5643E-4,0.014038,0.0014202
0.037231,0.0000,0.026642,0.0000,0.014740,2.7615E-4,0.014328,0.0014202
0.037430,0.0000,0.026947,0.0000,0.014542,2.9588E-4,0.013016,0.0014794
0.037430,0.0000,0.027252,0.0000,0.014542,3.1560E-4,0.013824,0.0015385
0.037430,0.0000,0.027359,0.0000,0.014236,3.3533E-4,0.013123,0.0015583
0.037628,0.0000,0.026550,0.0000,0.014954,3.5505E-4,0.013626,0.0015977
0.037628,0.0000,0.026947,0.0000,0.013931,3.9450E-4,0.013931,0.0016372
0.036209,0.0000,0.027054,0.0000,0.014038,4.1422E-4,0.014038,0.0016766
0.037430,0.0000,0.027054,0.0000,0.014236,4.3395E-4,0.013321,0.0016963
0.037537,0.0000,0.026642,0.0000,0.014542,4.7340E-4,0.014328,0.0017161
0.038544,0.0000,0.026443,0.0000,0.013931,4.9313E-4,0.012909,0.0017358
0.037231,0.0000,0.027145,0.0000,0.014542,5.3258E-4,0.014740,0.0017358
0.036407,0.0000,0.028580,0.0000,0.013428,5.5230E-4,0.013519,0.0017358
0.038956,0.0000,0.027145,0.0000,0.013428,5.9175E-4,0.012512,0.0017555
0.037933,0.0000,0.025940,0.0000,0.014648,6.1148E-4,0.014236,0.0017555
0.037933,0.0000,0.027054,0.0000,0.014038,6.5092E-4,0.014236,0.0017555
0.037323,0.0000,0.027145,0.0000,0.013519,6.9037E-4,0.013428,0.0017555
0.037125,0.0000,0.027466,0.0000,0.014038,7.2983E-4,0.013016,0.0017555
0.038040,0.0000,0.027145,0.0000,0.015457,7.6927E-4,0.014038,0.0017555
0.037323,0.0000,0.026947,0.0000,0.014038,8.0873E-4,0.014435,0.0017555
0.037125,0.0000,0.026749,0.0000,0.014130,8.6790E-4,0.013733,0.0017950
0.037018,0.0000,0.026443,0.0000,0.015259,9.0735E-4,0.013733,0.0018147
0.037628,0.0000,0.027252,0.0000,0.014740,9.4680E-4,0.014328,0.0018344
0.036316,0.0000,0.026443,0.0000,0.014847,9.8625E-4,0.014236,0.0018541
0.036316,0.0000,0.027664,0.0000,0.014130,0.0010257,0.013626,0.0018739
0.037842,0.0000,0.026642,0.0000,0.014435,0.0010454,0.013016,0.0018936
0.038040,0.0000,0.026245,0.0000,0.014954,0.0010849,0.013214,0.0018936
0.037537,0.0000,0.027466,0.0000,0.014740,0.0011046,0.014648,0.0019133
0.038147,0.0000,0.027145,0.0000,0.013824,0.0011440,0.013428,0.0019133
0.037125,0.0000,0.026138,0.0000,0.014648,0.0011638,0.013733,0.0019133
0.038757,0.0000,0.027145,0.0000,0.014954,0.0011835,0.013733,0.0019133
0.037231,0.0000,0.026749,0.0000,0.014038,0.0011835,0.014740,0.0019133
0.036713,0.0000,0.027252,0.0000,0.013016,0.0012032,0.014435,0.0019133
0.037933,0.0000,0.027145,0.0000,0.014648,0.0012229,0.013321,0.0019133
0.037933,0.0000,0.026855,0.0000,0.015045,0.0012624,0.013626,0.0019133
0.037125,0.0000,0.026642,0.0000,0.015259,0.0013018,0.014847,0.0019133
0.037628,0.0000,0.027054,0.0000,0.014954,0.0013216,0.013733,0.0019133
0.037231,0.0000,0.027252,0.0000,0.013733,0.0013610,0.014435,0.0019133
0.037430,0.0000,0.026245,0.0000,0.015564,0.0014005,0.014328,0.0019133
0.036621,0.0000,0.026749,0.0000,0.014648,0.0014399,0.013626,0.0019133
0.036621,0.0000,0.027557,0.0000,0.013733,0.0014596,0.014236,0.0019133
0.037323,0.0000,0.027466,0.0000,0.014954,0.0014991,0.013626,0.0019133
0.037628,0.0000,0.026337,0.0000,0.013824,0.0015188,0.013016,0.0019133
0.037018,0.0000,0.026550,0.0000,0.014435,0.0015583,0.014435,0.0019133
0.036621,0.0000,0.027664,0.0000,0.013519,0.0015977,0.013123,0.0019133
0.036621,0.0000,0.027054,0.0000,0.014435,0.0016372,0.014236,0.0019133
0.037231,0.0000,0.025940,0.0000,0.013733,0.0016569,0.013931,0.0019133
0.036407,0.0000,0.026337,0.0000,0.014542,0.0016963,0.014542,0.0019133
0.036102,0.0000,0.027557,0.0000,0.013016,0.0017358,0.013519,0.0019133
0.037323,0.0000,0.027054,0.0000,0.014328,0.0017752,0.013519,0.0019133
0.036819,0.0000,0.026443,0.0000,0.014435,0.0018147,0.013123,0.0019133
0.037125,0.0000,0.027359,0.0000,0.013931,0.0018541,0.014130,0.0019133
0.036407,0.0000,0.027557,0.0000,0.014648,0.0018936,0.013016,0.0019133
0.037628,0.0000,0.027664,0.0000,0.014435,0.0019330,0.013626,0.0019133
0.038040,0.0000,0.026245,0.0000,0.014130,0.0019725,0.013626,0.0019133
0.036819,0.0000,0.025940,0.0000,0.013321,0.0020119,0.013321,0.0019133
0.037018,0.0000,0.027557,0.0000,0.012909,0.0020711,0.013214,0.0018936
0.036713,0.0000,0.026550,0.0000,0.014038,0.0021106,0.013519,0.0018739
0.036926,0.0000,0.026749,0.0000,0.013428,0.0021500,0.013733,0.0018541
0.037125,0.0000,0.026749,0.0000,0.013123,0.0021895,0.014435,0.0018541
0.036102,0.0000,0.027664,0.0000,0.014038,0.0022289,0.013214,0.0018541
0.037231,0.0000,0.026031,0.0000,0.014542,0.0022881,0.012909,0.0018541
0.037231,0.0000,0.026855,0.0000,0.014740,0.0023275,0.014130,0.0018344
0.036209,0.0000,0.026749,0.0000,0.014236,0.0023670,0.014435,0.0018344
0.036316,0.0000,0.026749,0.0000,0.014130,0.0024262,0.014038,0.0018344
0.036407,0.0000,0.026642,0.0000,0.013626,0.0024656,0.012802,0.0018147
0.036713,0.0000,0.026855,0.0000,0.014130,0.0025248,0.014435,0.0017950
0.036209,0.0000,0.026642,0.0000,0.013824,0.0025642,0.014542,0.0017950
0.036819,0.0000,0.027145,0.0000,0.013123,0.0026234,0.013824,0.0017950
0.037323,0.0000,0.027466,0.0000,0.014328,0.0026629,0.013123,0.0017950
0.038147,0.0000,0.026855,0.0000,0.014328,0.0027023,0.013321,0.0017950
0.036102,0.0000,0.026749,0.0000,0.014648,0.0027418,0.013931,0.0017950
0.036819,0.0000,0.026855,0.0000,0.013824,0.0027812,0.013321,0.0017950
0.036209,0.0000,0.026443,0.0000,0.014648,0.0028404,0.013931,0.0017950
0.036819,0.0000,0.027054,0.0000,0.014038,0.0028798,0.013824,0.0017950
0.036713,0.0000,0.026443,0.0000,0.013931,0.0029193,0.014328,0.0017950
0.036316,0.0000,0.027359,0.0000,0.013428,0.0029390,0.014328,0.0017950
0.036514,0.0000,0.026550,0.0000,0.014328,0.0029785,0.012405,0.0017950
0.036011,0.0000,0.026031,0.0000,0.014236,0.0030179,0.013214,0.0017950
0.035400,0.0000,0.027054,0.0000,0.013931,0.0030376,0.013626,0.0017950
0.035706,0.0000,0.027664,0.0000,0.014130,0.0030771,0.013931,0.0017950
0.036316,0.0000,0.026749,0.0000,0.015045,0.0030968,0.014328,0.0017950
0.035492,0.0000,0.026550,0.0000,0.014435,0.0031363,0.014130,0.0017950
0.035492,0.0000,0.026855,0.0000,0.014130,0.0031560,0.014740,0.0017950
0.035294,0.0000,0.027359,0.0000,0.013214,0.0031757,0.014648,0.0017950
0.036102,0.0000,0.027145,0.0000,0.014542,0.0031954,0.012405,0.0017950
0.036621,0.0000,0.026245,0.0000,0.014648,0.0032152,0.013626,0.0017950
0.035904,0.0000,0.027145,0.0000,0.014542,0.0032349,0.013321,0.0017950
0.036407,0.0000,0.027359,0.0000,0.014130,0.0032349,0.014130,0.0017950
0.036713,0.0000,0.027466,0.0000,0.014328,0.0032546,0.013931,0.0017950
0.037018,0.0000,0.026245,0.0000,0.015564,0.0032743,0.013931,0.0017950
0.035706,0.0000,0.027252,0.0000,0.014740,0.0032743,0.014130,0.0017950
0.035095,0.0000,0.027557,0.0000,0.012909,0.0032941,0.014236,0.0017950
0.034882,0.0000,0.026749,0.0000,0.014038,0.0032941,0.014130,0.0017950
0.035706,0.0000,0.026031,0.0000,0.014648,0.0033138,0.013931,0.0017950
0.034988,0.0000,0.027359,0.0000,0.013428,0.0033335,0.013519,0.0017950
0.034485,0.0000,0.027557,0.0000,0.013016,0.0033532,0.013931,0.0017950
0.035904,0.0000,0.027054,0.0000,0.014435,0.0033532,0.013214,0.0017950
0.037125,0.0000,0.026138,0.0000,0.014435,0.0033730,0.013733,0.0017950
0.035904,0.0000,0.027145,0.0000,0.013428,0.0033927,0.014740,0.0017950
0.034988,0.0000,0.027359,0.0000,0.013931,0.0033927,0.013824,0.0017950
0.035797,0.0000,0.027557,0.0000,0.013824,0.0034124,0.013626,0.0017950
0.035400,0.0000,0.026443,0.0000,0.014740,0.0034124,0.013214,0.0017950
0.034988,0.0000,0.026642,0.0000,0.013123,0.0034124,0.014740,0.0017950
0.034683,0.0000,0.027557,0.0000,0.013824,0.0034321,0.013123,0.0017950
0.035294,0.0000,0.026443,0.0000,0.014328,0.0034321,0.013626,0.0017950
0.036209,0.0000,0.026855,0.0000,0.013626,0.0034321,0.013733,0.0017950
0.035400,0.0000,0.027252,0.0000,0.014236,0.0034321,0.014648,0.0017950
0.034576,0.0000,0.027557,0.0000,0.013824,0.0034519,0.013016,0.0017950
0.034576,0.0000,0.026749,0.0000,0.014130,0.0034716,0.013626,0.0017950
0.034271,0.0000,0.025833,0.0000,0.014648,0.0034716,0.014236,0.0017950
0.034790,0.0000,0.027359,0.0000,0.014435,0.0034913,0.014542,0.0017950
0.034378,0.0000,0.026550,0.0000,0.013123,0.0034913,0.014236,0.0017950
0.033966,0.0000,0.025940,0.0000,0.013321,0.0035110,0.013931,0.0017950
0.035187,0.0000,0.026138,0.0000,0.013733,0.0035110,0.014542,0.0017950
0.034988,0.0000,0.026642,0.0000,0.014130,0.0035308,0.014954,0.0017950
0.033661,0.0000,0.026337,0.0000,0.012604,0.0035505,0.013321,0.0017950
0.035187,0.0000,0.026443,0.0000,0.014038,0.0035505,0.013733,0.0017950
0.034683,0.0000,0.026642,0.0000,0.014038,0.0035702,0.013428,0.0017950
0.034485,0.0000,0.027252,0.0000,0.013428,0.0035899,0.014435,0.0017950
0.034683,0.0000,0.027557,0.0000,0.013733,0.0036097,0.013519,0.0017950
0.034271,0.0000,0.026337,0.0000,0.014542,0.0036294,0.014236,0.0017950
0.034790,0.0000,0.026550,0.0000,0.014435,0.0036491,0.013519,0.0017950
0.034882,0.0000,0.026947,0.0000,0.013321,0.0036688,0.014648,0.0017950
0.033661,0.0000,0.027969,0.0000,0.012100,0.0036886,0.013733,0.0017950
0.034271,0.0000,0.027771,0.0000,0.013931,0.0037083,0.013123,0.0017950
0.034576,0.0000,0.026550,0.0000,0.013931,0.0037280,0.014328,0.0017950
0.034576,0.0000,0.026947,0.0000,0.014130,0.0037675,0.014740,0.0017950
0.034576,0.0000,0.027557,0.0000,0.014038,0.0037872,0.013824,0.0017950
0.034576,0.0000,0.026642,0.0000,0.014130,0.0038069,0.013824,0.0018147
0.034790,0.0000,0.026642,0.0000,0.014435,0.0038464,0.013824,0.0018147
0.033875,0.0000,0.026642,0.0000,0.013519,0.0038858,0.014435,0.0018147
0.034271,0.0000,0.026855,0.0000,0.013733,0.0039055,0.014236,0.0018147
0.034988,0.0000,0.026855,0.0000,0.014542,0.0039450,0.013626,0.0018147
0.034988,0.0000,0.025940,0.0000,0.014130,0.0039647,0.013733,0.0018147
0.033966,0.0000,0.027252,0.0000,0.014130,0.0040042,0.014435,0.0018147
0.034683,0.0000,0.027863,0.0000,0.013016,0.0040239,0.014038,0.0018147
0.035294,0.0000,0.027252,0.0000,0.014954,0.0040633,0.012909,0.0018147
0.034271,0.0000,0.026443,0.0000,0.014328,0.0040831,0.013626,0.0018147
0.033569,0.0000,0.026855,0.0000,0.013931,0.0041225,0.013626,0.0018147
0.033875,0.0000,0.027054,0.0000,0.013321,0.0041422,0.014038,0.0018147
0.034988,0.0000,0.026749,0.0000,0.013321,0.0041620,0.012512,0.0018147
0.035797,0.0000,0.026749,0.0000,0.014130,0.0041817,0.013824,0.0018147
0.034073,0.0000,0.027664,0.0000,0.013626,0.0042014,0.014236,0.0018147
0.033661,0.0000,0.027359,0.0000,0.013321,0.0042409,0.013214,0.0018147
0.034485,0.0000,0.027145,0.0000,0.013931,0.0042606,0.013123,0.0018147
0.034683,0.0000,0.025940,0.0000,0.013824,0.0043000,0.013733,0.0018147
0.033768,0.0000,0.026550,0.0000,0.014328,0.0043395,0.013931,0.0018147
0.034073,0.0000,0.027466,0.0000,0.013123,0.0043789,0.014328,0.0018147
0.034073,0.0000,0.026550,0.0000,0.014435,0.0043987,0.013214,0.0018147
0.034073,0.0000,0.026749,0.0000,0.014740,0.0044381,0.013214,0.0018147
0.034790,0.0000,0.026749,0.0000,0.014130,0.0044578,0.015045,0.0018147
0.033966,0.0000,0.026855,0.0000,0.013321,0.0044973,0.013016,0.0018147
0.034683,0.0000,0.027145,0.0000,0.014542,0.0045170,0.013733,0.0018147
0.034790,0.0000,0.026855,0.0000,0.014435,0.0045565,0.014038,0.0018147
0.033875,0.0000,0.026947,0.0000,0.013519,0.0045762,0.013626,0.0018147
0.033875,0.0000,0.027252,0.0000,0.013519,0.0045959,0.014130,0.0018147
0.034485,0.0000,0.027145,0.0000,0.014328,0.0046156,0.012711,0.0018344
0.034988,0.0000,0.026337,0.0000,0.013321,0.0046354,0.013519,0.0018344
0.034073,0.0000,0.026031,0.0000,0.013428,0.0046551,0.013824,0.0018541
0.033768,0.0000,0.027359,0.0000,0.013626,0.0046551,0.013733,0.0018541
0.034882,0.0000,0.025940,0.0000,0.014236,0.0046748,0.013626,0.0018541
0.034378,0.0000,0.026443,0.0000,0.013931,0.0046748,0.013824,0.0018541
0.033051,0.0000,0.026947,0.0000,0.014847,0.0046945,0.014236,0.0018739
0.034073,0.0000,0.027557,0.0000,0.015045,0.0046945,0.013428,0.0018739
0.033569,0.0000,0.026550,0.0000,0.014236,0.0047143,0.013626,0.0018739
0.033356,0.0000,0.026443,0.0000,0.014130,0.0047143,0.013626,0.0018936
0.034271,0.0000,0.027145,0.0000,0.013733,0.0047340,0.014328,0.0018936
0.033264,0.0000,0.026947,0.0000,0.013428,0.0047537,0.012512,0.0018936
0.033661,0.0000,0.026550,0.0000,0.014236,0.0047734,0.012711,0.0019133
0.033356,0.0000,0.026947,0.0000,0.014954,0.0047932,0.013123,0.0019133
0.033157,0.0000,0.026855,0.0000,0.014130,0.0047932,0.014328,0.0019133
0.033661,0.0000,0.027252,0.0000,0.013016,0.0048129,0.013626,0.0019133
0.033264,0.0000,0.027359,0.0000,0.014130,0.0048326,0.013321,0.0019330
0.034378,0.0000,0.026138,0.0000,0.014648,0.0048523,0.013824,0.0019330
0.033569,0.0000,0.026443,0.0000,0.013123,0.0048918,0.014328,0.0019330
0.033051,0.0000,0.027466,0.0000,0.012802,0.0049115,0.013519,0.0019330
0.033875,0.0000,0.026855,0.0000,0.013626,0.0049312,0.013016,0.0019330
0.034180,0.0000,0.026749,0.0000,0.014328,0.0049510,0.014236,0.0019330
0.033768,0.0000,0.027145,0.0000,0.013123,0.0049707,0.014038,0.0019330
0.033356,0.0000,0.026947,0.0000,0.013824,0.0049707,0.012802,0.0019528
0.034378,0.0000,0.026443,0.0000,0.013733,0.0049904,0.013321,0.0019528
0.034073,0.0000,0.026642,0.0000,0.014954,0.0050101,0.013519,0.0019528
0.033463,0.0000,0.027145,0.0000,0.013733,0.0050299,0.013428,0.0019528
0.032852,0.0000,0.027359,0.0000,0.013214,0.0050693,0.014740,0.0019528
0.033157,0.0000,0.026749,0.0000,0.013626,0.0050890,0.012711,0.0019528
0.034378,0.0000,0.026855,0.0000,0.014954,0.0051088,0.013824,0.0019528
0.032440,0.0000,0.026138,0.0000,0.013123,0.0051482,0.013321,0.0019725
0.032654,0.0000,0.027969,0.0000,0.013824,0.0051877,0.014542,0.0020711
0.033661,0.0000,0.027145,0.0000,0.014435,0.0052074,0.012909,0.0021500
0.033157,0.0000,0.027145,0.0000,0.015152,0.0052468,0.013428,0.0021895
0.032654,0.0000,0.027466,0.0000,0.014130,0.0052863,0.013824,0.0022289
0.032654,0.0000,0.027466,0.0000,0.013428,0.0053455,0.013626,0.0022486
0.033157,0.0000,0.026031,0.0000,0.013626,0.0053849,0.013321,0.0022684
0.033463,0.0000,0.026443,0.0000,0.015152,0.0054244,0.014328,0.0022881
0.033157,0.0000,0.026443,0.0000,0.012711,0.0054835,0.014954,0.0023078
0.032745,0.0000,0.027054,0.0000,0.013931,0.0055230,0.014847,0.0023275
0.032959,0.0000,0.026031,0.0000,0.014328,0.0055822,0.014236,0.0023275
0.033157,0.0000,0.026550,0.0000,0.014740,0.0056216,0.013519,0.0023275
0.032440,0.0000,0.027252,0.0000,0.013733,0.0056611,0.014740,0.0023275
0.031830,0.0000,0.027863,0.0000,0.014038,0.0057005,0.014328,0.0023275
0.033463,0.0000,0.026031,0.0000,0.013626,0.0057400,0.013733,0.0023275
0.033157,0.0000,0.026138,0.0000,0.013519,0.0057794,0.013931,0.0023275
0.032654,0.0000,0.026749,0.0000,0.013519,0.0058189,0.015045,0.0023275
0.032440,0.0000,0.026855,0.0000,0.013824,0.0058583,0.014740,0.0023275
0.033966,0.0000,0.027359,0.0000,0.014648,0.0058780,0.013519,0.0023275
0.033463,0.0000,0.027145,0.0000,0.015259,0.0059175,0.014542,0.0023275
0.032135,0.0000,0.027664,0.0000,0.013626,0.0059372,0.014130,0.0023275
0.032043,0.0000,0.027771,0.0000,0.014130,0.0059767,0.014130,0.0023473
0.033051,0.0000,0.026138,0.0000,0.014328,0.0060161,0.013733,0.0023473
0.034180,0.0000,0.026031,0.0000,0.014130,0.0060358,0.013519,0.0023473
0.032745,0.0000,0.027252,0.0000,0.014648,0.0060556,0.014648,0.0024064
0.032654,0.0000,0.027145,0.0000,0.013626,0.0060950,0.013519,0.0024459
0.032349,0.0000,0.027145,0.0000,0.015564,0.0061147,0.014130,0.0025051
0.033264,0.0000,0.026138,0.0000,0.014847,0.0061542,0.013733,0.0025445
0.032349,0.0000,0.027252,0.0000,0.013626,0.0061739,0.013321,0.0025840
0.032043,0.0000,0.027054,0.0000,0.014740,0.0062134,0.014542,0.0026234
0.032852,0.0000,0.027252,0.0000,0.014435,0.0062331,0.013626,0.0026826
0.032959,0.0000,0.026245,0.0000,0.014542,0.0062725,0.013519,0.0027220
0.032349,0.0000,0.026642,0.0000,0.014130,0.0062923,0.014542,0.0027418
0.032043,0.0000,0.027252,0.0000,0.013824,0.0063317,0.014038,0.0027812
0.032852,0.0000,0.026855,0.0000,0.013931,0.0063514,0.013428,0.0028009
0.032852,0.0000,0.026642,0.0000,0.014236,0.0063909,0.013519,0.0028207
0.031525,0.0000,0.027054,0.0000,0.014542,0.0064106,0.014847,0.0028404
0.032547,0.0000,0.027466,0.0000,0.014435,0.0064501,0.013214,0.0028601
0.032852,0.0000,0.027664,0.0000,0.014648,0.0064698,0.013321,0.0028601
0.032852,0.0000,0.026031,0.0000,0.015656,0.0065092,0.013519,0.0028601
0.032852,0.0000,0.027252,0.0000,0.014038,0.0065290,0.014740,0.0028601
0.031830,0.0000,0.027359,0.0000,0.014328,0.0065684,0.014648,0.0028798
0.033463,0.0000,0.027557,0.0000,0.013519,0.0065881,0.013123,0.0028798
0.033051,0.0000,0.026138,0.0000,0.013733,0.0066276,0.013214,0.0028798
0.032547,0.0000,0.026855,0.0000,0.014435,0.0066473,0.013931,0.0028798
0.033051,0.0000,0.027054,0.0000,0.013214,0.0066868,0.012512,0.0028798
0.032349,0.0000,0.026855,0.0000,0.014038,0.0067065,0.013733,0.0028798
0.032440,0.0000,0.027145,0.0000,0.015259,0.0067262,0.014236,0.0028996
0.031738,0.0000,0.027466,0.0000,0.014328,0.0067459,0.014038,0.0029390
0.031937,0.0000,0.027145,0.0000,0.013733,0.0067657,0.013733,0.0029785
0.032135,0.0000,0.026550,0.0000,0.014740,0.0068051,0.013428,0.0029982
0.032547,0.0000,0.027145,0.0000,0.014328,0.0068248,0.013733,0.0030376
0.032349,0.0000,0.026642,0.0000,0.014542,0.0068446,0.013626,0.0030771
0.032349,0.0000,0.027863,0.0000,0.013428,0.0068643,0.012604,0.0031165
0.031830,0.0000,0.027054,0.0000,0.014130,0.0068840,0.013016,0.0031560
0.032349,0.0000,0.026443,0.0000,0.014847,0.0068840,0.013931,0.0031954
0.032349,0.0000,0.027359,0.0000,0.014038,0.0069037,0.013824,0.0032349
0.032745,0.0000,0.027054,0.0000,0.013321,0.0069235,0.013824,0.0032743
0.032852,0.0000,0.026245,0.0000,0.014740,0.0069629,0.012909,0.0033138
0.032959,0.0000,0.025940,0.0000,0.015259,0.0069826,0.012100,0.0033532
0.032745,0.0000,0.026947,0.0000,0.013733,0.0069826,0.014435,0.0033730
0.032654,0.0000,0.028473,0.0000,0.013519,0.0070024,0.013931,0.0033927
0.032242,0.0000,0.026337,0.0000,0.013626,0.0070221,0.013824,0.0034124
0.033264,0.0000,0.026947,0.0000,0.014648,0.0070418,0.014130,0.0034321
0.032349,0.0000,0.027466,0.0000,0.014435,0.0070418,0.013733,0.0034321
0.032745,0.0000,0.027771,0.0000,0.013214,0.0070615,0.012711,0.0034519
0.033264,0.0000,0.026443,0.0000,0.013931,0.0070615,0.013824,0.0034716
0.032745,0.0000,0.027054,0.0000,0.014648,0.0070813,0.012299,0.0034716
0.032242,0.0000,0.026443,0.0000,0.014328,0.0070813,0.013931,0.0034913
0.032959,0.0000,0.027557,0.0000,0.013123,0.0071010,0.012802,0.0035110
0.032349,0.0000,0.026749,0.0000,0.014328,0.0071207,0.012604,0.0035308
0.032654,0.0000,0.026947,0.0000,0.013824,0.0071207,0.013824,0.0035505
0.031631,0.0000,0.027771,0.0000,0.013931,0.0071404,0.014435,0.0035702
0.031631,0.0000,0.028275,0.0000,0.013321,0.0071404,0.013931,0.0035899
0.032959,0.0000,0.026947,0.0000,0.014542,0.0071602,0.014328,0.0036097
0.033661,0.0000,0.026245,0.0000,0.014740,0.0071602,0.013931,0.0036294
0.032242,0.0000,0.026337,0.0000,0.014130,0.0071799,0.013626,0.0036491
0.032654,0.0000,0.027557,0.0000,0.013626,0.0071996,0.013123,0.0036688
0.032745,0.0000,0.027054,0.0000,0.014648,0.0071996,0.014038,0.0036886
0.033463,0.0000,0.026642,0.0000,0.014740,0.0072193,0.013931,0.0037083
